id_cliente,nome,idade,data_nascimento,cidade,estado,email,renda_mensal,quantidade_compras,valor_total_compras,cliente_ativo
928,Otávio Henrique Mendes Fernandes,21,2005-04-04,Fortaleza,CE,cliente00928@exemplo.com,11253.89,29,10219.79,Sim
929,Juliana Gabriela Ribeiro Ribeiro,47,1979-05-27,Fortaleza,CE,cliente00929@exemplo.com,7574.62,35,903.12,Sim
930,Renata Eduardo Lima Silva,34,1992-06-02,Florianópolis,SC,cliente00930@exemplo.com,6087.6,26,12771.58,Não
931,Vinícius Rafael Lima Carvalho,30,1996-04-30,São Paulo,SP,cliente00931@exemplo.com,9162.3,2,27664.33,Sim
932,Juliana Renata Moura Moura,30,1995-09-29,Salvador,BA,cliente00932@exemplo.com,14732.32,13,28460.78,Sim
933,Rafael Mariana Rodrigues Monteiro,51,1974-11-15,Porto Alegre,RS,cliente00933@exemplo.com,9188.45,28,19170.1,Não
934,Carlos Fernanda Souza Barbosa,48,1977-12-20,Campinas,SP,cliente00934@exemplo.com,12657.41,38,14658.4,Sim
935,Gabriela Carlos Martins Lima,47,1979-03-28,Niterói,RJ,cliente00935@exemplo.com,5429.92,33,2099.38,Sim
936,Lucas Patrícia Silva Costa,41,1984-08-28,Recife,PE,cliente00936@exemplo.com,6779.92,7,3874.13,Não
937,Otávio William Oliveira Martins,47,1979-04-06,Curitiba,PR,cliente00937@exemplo.com,13251.06,19,12966.02,Não
938,Fernanda Sérgio Fernandes Lima,30,1996-05-09,Rio de Janeiro,RJ,cliente00938@exemplo.com,8283.41,43,13768.69,Sim
939,Ana Eduardo Alves Oliveira,38,1987-11-29,Niterói,RJ,cliente00939@exemplo.com,8599.06,36,26377.18,Não
940,Natalia Renata Santos Oliveira,43,1982-12-01,Fortaleza,CE,cliente00940@exemplo.com,6181.55,45,23770.4,Não
941,Sérgio Fernanda Ribeiro Almeida,48,1978-01-21,Recife,PE,cliente00941@exemplo.com,7680.68,42,5503.33,Sim
942,Mariana Vinícius Santos Almeida,49,1977-01-31,Belo Horizonte,MG,cliente00942@exemplo.com,13414.5,34,8756.69,Sim
943,Vinícius William Rodrigues Monteiro,38,1988-06-13,Sorocaba,SP,cliente00943@exemplo.com,14936.77,4,22661.91,Não
944,Mateus Natalia Costa Nascimento,47,1979-04-21,Campinas,SP,cliente00944@exemplo.com,7739.26,4,19166.0,Não
945,Mariana Juliana Martins Rodrigues,38,1987-10-18,Campinas,SP,cliente00945@exemplo.com,1644.95,7,21272.99,Sim
946,Juliana Vanessa Alves Monteiro,35,1990-09-11,Santos,SP,cliente00946@exemplo.com,2614.41,42,7268.81,Não
947,Eduardo Otávio Nascimento Costa,48,1977-08-26,São Paulo,SP,cliente00947@exemplo.com,9694.35,11,8824.34,Não
948,Fernanda Carlos Silva Nascimento,49,1976-11-19,Fortaleza,CE,cliente00948@exemplo.com,6334.17,13,21432.37,Sim
949,Natalia Vinícius Santos Mendes,27,1998-10-03,Sorocaba,SP,cliente00949@exemplo.com,6773.35,19,13319.6,Sim
950,Bruno Mariana Rodrigues Almeida,39,1986-10-22,Niterói,RJ,cliente00950@exemplo.com,4199.81,1,12650.48,Sim
951,Juliana Gabriela Oliveira Almeida,52,1974-05-02,Londrina,PR,cliente00951@exemplo.com,11274.16,2,12470.4,Sim
952,Juliana Juliana Barbosa Rodrigues,28,1998-01-08,Rio de Janeiro,RJ,cliente00952@exemplo.com,14113.42,25,28167.7,Sim
953,Henrique Gabriela Souza Gomes,42,1984-07-04,Londrina,PR,cliente00953@exemplo.com,1702.43,41,9487.21,Não
954,Gabriela Natalia Almeida Oliveira,27,1999-07-08,Belo Horizonte,MG,cliente00954@exemplo.com,10274.26,23,1318.17,Sim
955,Mateus João Moura Monteiro,52,1974-07-27,Londrina,PR,cliente00955@exemplo.com,4901.19,6,17996.01,Não
956,Vanessa Vinícius Pereira Carvalho,48,1977-11-12,Porto Alegre,RS,cliente00956@exemplo.com,14703.29,42,14463.91,Não
957,Ana Sérgio Fernandes Alves,39,1987-02-25,Niterói,RJ,cliente00957@exemplo.com,8296.17,45,29651.43,Sim
958,Ana Sérgio Souza Lima,46,1980-08-09,Recife,PE,cliente00958@exemplo.com,11722.82,39,2381.69,Sim
959,Lucas Otávio Lima Rodrigues,49,1976-10-20,Salvador,BA,cliente00959@exemplo.com,4259.2,2,7141.92,Não
960,William Juliana Pereira Nascimento,42,1984-03-30,Campinas,SP,cliente00960@exemplo.com,8531.78,26,19441.39,Não
961,Ana Henrique Carvalho Carvalho,45,1980-11-13,Rio de Janeiro,RJ,cliente00961@exemplo.com,8780.71,42,29651.29,Sim
962,Sérgio Mariana Mendes Carvalho,48,1978-03-27,Fortaleza,CE,cliente00962@exemplo.com,10002.06,4,26096.0,Sim
963,Gabriela Bruno Pereira Rodrigues,50,1975-08-20,Santos,SP,cliente00963@exemplo.com,3844.62,35,24936.63,Sim
964,Henrique Patrícia Oliveira Ribeiro,24,2002-07-10,Fortaleza,CE,cliente00964@exemplo.com,5704.75,46,5926.09,Não
965,Fernanda Sérgio Almeida Lima,43,1982-10-20,Fortaleza,CE,cliente00965@exemplo.com,14564.3,12,8155.82,Não
966,Carlos Lucas Martins Martins,49,1977-07-11,Brasília,DF,cliente00966@exemplo.com,7458.58,32,18281.83,Não
967,Eduardo Otávio Silva Martins,37,1989-03-04,Santos,SP,cliente00967@exemplo.com,11744.59,19,17855.5,Sim
968,Rafael William Costa Nascimento,39,1987-01-25,Fortaleza,CE,cliente00968@exemplo.com,5628.94,18,11254.41,Não
969,Carlos Juliana Pereira Monteiro,47,1978-10-12,Curitiba,PR,cliente00969@exemplo.com,13867.78,0,385.03,Não
970,Otávio Mariana Ribeiro Martins,23,2003-04-18,Florianópolis,SC,cliente00970@exemplo.com,6684.51,19,19231.46,Sim
971,Mateus Bruno Souza Martins,31,1995-05-16,Londrina,PR,cliente00971@exemplo.com,4122.08,27,28712.91,Não
972,Patrícia Vinícius Monteiro Gomes,25,2001-03-29,Campinas,SP,cliente00972@exemplo.com,10287.24,27,22069.93,Sim
973,Otávio Bruno Gomes Silva,25,2001-04-15,Curitiba,PR,cliente00973@exemplo.com,5027.96,29,28327.96,Sim
974,Isabela Henrique Moura Fernandes,26,1999-09-22,Londrina,PR,cliente00974@exemplo.com,1666.55,49,2769.17,Não
975,Mariana Vinícius Fernandes Oliveira,33,1993-04-05,Rio de Janeiro,RJ,cliente00975@exemplo.com,13326.08,10,24892.49,Não
976,Vinícius João Mendes Barbosa,27,1999-07-16,Salvador,BA,cliente00976@exemplo.com,9412.08,46,12348.27,Sim
977,Daniel Thiago Fernandes Gomes,50,1976-05-27,Belo Horizonte,MG,cliente00977@exemplo.com,11607.86,47,11939.11,Não
978,Ana Fernanda Monteiro Silva,52,1974-05-07,Santos,SP,cliente00978@exemplo.com,11945.54,26,15748.86,Não
979,William Mateus Costa Costa,39,1986-10-22,Londrina,PR,cliente00979@exemplo.com,11004.64,12,14594.14,Sim
980,Natalia Renata Rodrigues Costa,47,1979-01-06,Campinas,SP,cliente00980@exemplo.com,11623.86,48,5756.54,Não
981,Natalia Thiago Moura Souza,28,1998-07-20,Londrina,PR,cliente00981@exemplo.com,2577.43,5,11331.86,Não
982,Carlos Juliana Silva Fernandes,46,1980-07-13,Brasília,DF,cliente00982@exemplo.com,8050.12,48,3024.27,Sim
983,Isabela Ana Fernandes Santos,52,1974-05-06,Rio de Janeiro,RJ,cliente00983@exemplo.com,8551.52,0,11269.97,Não
984,Otávio Otávio Carvalho Moura,37,1989-04-07,Porto Alegre,RS,cliente00984@exemplo.com,6505.6,21,29983.35,Sim
985,Lucas Vanessa Martins Martins,29,1997-05-26,Campinas,SP,cliente00985@exemplo.com,14666.62,21,24188.11,Sim
986,Natalia Vinícius Martins Pereira,55,1971-02-25,Sorocaba,SP,cliente00986@exemplo.com,13231.57,17,28531.86,Sim
987,Lucas Natalia Moura Monteiro,33,1993-02-05,Recife,PE,cliente00987@exemplo.com,10413.08,0,29585.44,Não
988,Ana Thiago Gomes Santos,23,2003-01-03,Porto Alegre,RS,cliente00988@exemplo.com,10652.05,14,18202.89,Não
989,William Sérgio Oliveira Gomes,37,1989-03-12,Brasília,DF,cliente00989@exemplo.com,14822.76,44,27156.08,Não
990,João Sérgio Rodrigues Pereira,33,1993-04-30,Campinas,SP,cliente00990@exemplo.com,3226.13,50,2612.7,Não
991,Fernanda Natalia Souza Monteiro,26,1999-09-22,Niterói,RJ,cliente00991@exemplo.com,4785.31,10,22597.58,Sim
992,Daniel Mateus Silva Costa,41,1984-08-24,Salvador,BA,cliente00992@exemplo.com,11845.17,14,21575.25,Não
993,Vanessa Daniel Pereira Barbosa,28,1998-06-03,Brasília,DF,cliente00993@exemplo.com,2720.96,44,9984.03,Sim
994,Renata Sérgio Oliveira Carvalho,39,1986-11-29,Salvador,BA,cliente00994@exemplo.com,10327.92,50,16857.0,Não
995,Henrique Henrique Nascimento Souza,43,1983-01-20,Santos,SP,cliente00995@exemplo.com,3003.66,21,22217.44,Sim
996,William Daniel Fernandes Gomes,50,1975-09-19,Porto Alegre,RS,cliente00996@exemplo.com,14379.93,36,22107.54,Não
997,Bruno Renata Barbosa Rodrigues,39,1987-05-31,Recife,PE,cliente00997@exemplo.com,5815.18,23,23925.54,Sim
998,Patrícia Vanessa Moura Fernandes,46,1979-12-19,Sorocaba,SP,cliente00998@exemplo.com,6836.72,34,25570.86,Não
999,Eduardo João Almeida Monteiro,26,2000-07-02,Fortaleza,CE,cliente00999@exemplo.com,3490.24,18,4376.12,Sim
1000,Sérgio Juliana Lima Mendes,25,2000-11-21,Sorocaba,SP,cliente01000@exemplo.com,5191.61,45,17219.16,Sim
1001,Otávio João Martins Santos,41,1984-12-11,Curitiba,PR,cliente01001@exemplo.com,12676.44,13,25442.1,Sim
1002,Vinícius William Santos Costa,34,1991-11-14,Salvador,BA,cliente01002@exemplo.com,5537.87,42,27371.29,Sim
1003,Ana Rafael Martins Carvalho,37,1988-12-13,Brasília,DF,cliente01003@exemplo.com,14869.24,48,11740.88,Sim
1004,Patrícia William Lima Lima,25,2001-03-28,Rio de Janeiro,RJ,cliente01004@exemplo.com,10964.97,35,11813.17,Sim
1005,Juliana Renata Santos Lima,36,1990-07-11,Londrina,PR,cliente01005@exemplo.com,9291.63,28,20878.67,Não
1006,Eduardo Gabriela Rodrigues Rodrigues,23,2002-12-26,São Paulo,SP,cliente01006@exemplo.com,6390.05,36,3058.44,Sim
1007,Mariana Mateus Costa Santos,52,1974-04-23,Florianópolis,SC,cliente01007@exemplo.com,14651.14,11,28351.9,Sim
1008,Patrícia Thiago Carvalho Fernandes,37,1989-06-17,Curitiba,PR,cliente01008@exemplo.com,9964.13,25,7350.03,Sim
1009,Henrique Mariana Monteiro Lima,25,2000-11-10,Londrina,PR,cliente01009@exemplo.com,10312.76,24,23275.49,Sim
1010,Natalia Thiago Martins Nascimento,28,1998-05-14,Fortaleza,CE,cliente01010@exemplo.com,6458.86,7,3498.83,Sim
1011,Otávio Thiago Mendes Almeida,55,1971-01-13,Brasília,DF,cliente01011@exemplo.com,5195.28,47,2836.6,Sim
1012,Mariana Otávio Ribeiro Lima,30,1995-08-20,Curitiba,PR,cliente01012@exemplo.com,2842.46,4,21413.04,Sim
1013,Mariana Vinícius Silva Martins,31,1994-12-11,Brasília,DF,cliente01013@exemplo.com,2363.08,37,16169.45,Sim
1014,Gabriela Vanessa Souza Costa,29,1996-11-15,Londrina,PR,cliente01014@exemplo.com,1571.87,28,24015.39,Sim
1015,Bruno Eduardo Fernandes Rodrigues,27,1999-04-11,Londrina,PR,cliente01015@exemplo.com,2685.58,16,25543.5,Sim
1016,Carlos Daniel Mendes Lima,40,1986-04-23,Londrina,PR,cliente01016@exemplo.com,7211.19,42,2.57,Não
1017,Bruno Patrícia Lima Barbosa,36,1989-12-16,Curitiba,PR,cliente01017@exemplo.com,9290.46,44,9388.08,Não
1018,Sérgio Rafael Mendes Rodrigues,25,2000-11-10,Sorocaba,SP,cliente01018@exemplo.com,10445.33,2,7113.01,Sim
1019,Eduardo João Rodrigues Pereira,29,1997-01-04,Rio de Janeiro,RJ,cliente01019@exemplo.com,9489.07,17,3854.76,Não
1020,Carlos Rafael Nascimento Nascimento,39,1987-02-16,Londrina,PR,cliente01020@exemplo.com,6900.8,5,28342.21,Não
1021,Vinícius Eduardo Barbosa Rodrigues,53,1973-03-02,Belo Horizonte,MG,cliente01021@exemplo.com,14937.35,44,19367.14,Não
1022,Renata Vanessa Mendes Moura,49,1977-05-11,Recife,PE,cliente01022@exemplo.com,12591.17,20,29773.47,Não
1023,Mariana Ana Moura Almeida,53,1973-06-24,Belo Horizonte,MG,cliente01023@exemplo.com,3182.39,7,20519.38,Não
1024,Carlos Juliana Oliveira Gomes,41,1984-12-17,Belo Horizonte,MG,cliente01024@exemplo.com,3475.45,14,8209.4,Sim
1025,Mariana Henrique Martins Souza,21,2005-02-10,Sorocaba,SP,cliente01025@exemplo.com,3872.37,46,26265.36,Não
1026,Daniel Patrícia Gomes Fernandes,43,1982-08-26,Belo Horizonte,MG,cliente01026@exemplo.com,9700.8,3,5122.42,Não
1027,Fernanda Lucas Barbosa Barbosa,29,1996-09-03,Salvador,BA,cliente01027@exemplo.com,7937.64,8,7771.83,Sim
1028,Vanessa Eduardo Pereira Martins,31,1995-06-17,Belo Horizonte,MG,cliente01028@exemplo.com,2213.67,46,19175.8,Não
1029,Vinícius Henrique Moura Ribeiro,24,2001-09-14,Fortaleza,CE,cliente01029@exemplo.com,3971.91,22,23954.07,Não
1030,Isabela Mateus Mendes Almeida,42,1983-09-10,Santos,SP,cliente01030@exemplo.com,14290.64,26,23117.35,Sim
1031,Thiago Carlos Oliveira Almeida,52,1974-03-15,Londrina,PR,cliente01031@exemplo.com,9266.78,5,22302.28,Não
1032,Ana Mateus Mendes Pereira,35,1991-07-08,Brasília,DF,cliente01032@exemplo.com,8452.66,43,26642.42,Sim
1033,Mariana Ana Moura Rodrigues,23,2003-06-18,São Paulo,SP,cliente01033@exemplo.com,11141.16,44,16029.74,Não
1034,Henrique William Mendes Moura,54,1971-11-25,Fortaleza,CE,cliente01034@exemplo.com,14522.74,43,27905.56,Sim
1035,Fernanda Carlos Gomes Pereira,33,1993-01-16,Florianópolis,SC,cliente01035@exemplo.com,14358.53,27,14865.24,Sim
1036,Lucas Daniel Carvalho Almeida,32,1994-03-08,Sorocaba,SP,cliente01036@exemplo.com,5415.87,30,8806.35,Sim
1037,Ana William Fernandes Martins,46,1979-10-03,Uberlândia,MG,cliente01037@exemplo.com,14042.97,41,15465.87,Sim
1038,Natalia Sérgio Monteiro Santos,40,1985-12-16,São Paulo,SP,cliente01038@exemplo.com,9809.66,21,8950.52,Sim
1039,Ana Lucas Costa Martins,40,1985-11-26,São Paulo,SP,cliente01039@exemplo.com,2868.06,31,5926.33,Sim
1040,Mateus Daniel Monteiro Silva,49,1976-12-24,Belo Horizonte,MG,cliente01040@exemplo.com,4552.29,25,11229.28,Não
1041,Mateus Fernanda Barbosa Nascimento,51,1974-11-16,Fortaleza,CE,cliente01041@exemplo.com,10359.78,28,4855.03,Não
1042,William Mateus Silva Gomes,24,2001-10-24,Rio de Janeiro,RJ,cliente01042@exemplo.com,2993.99,18,1207.69,Não
1043,Mateus William Carvalho Santos,49,1977-03-11,Rio de Janeiro,RJ,cliente01043@exemplo.com,14303.07,42,29487.86,Sim
1044,Mateus Otávio Barbosa Monteiro,20,2005-11-17,Curitiba,PR,cliente01044@exemplo.com,5885.98,48,23410.12,Não
1045,Patrícia William Martins Pereira,51,1974-12-03,Sorocaba,SP,cliente01045@exemplo.com,12201.62,8,4666.26,Sim
1046,Vanessa Henrique Santos Carvalho,37,1989-04-10,São Paulo,SP,cliente01046@exemplo.com,7363.43,18,8466.7,Sim
1047,Mateus Henrique Moura Pereira,23,2002-09-18,Londrina,PR,cliente01047@exemplo.com,4867.8,49,3450.6,Não
1048,Vinícius Henrique Ribeiro Rodrigues,35,1991-04-05,Sorocaba,SP,cliente01048@exemplo.com,10965.46,32,18333.01,Sim
1049,Renata Thiago Pereira Almeida,51,1975-05-28,Curitiba,PR,cliente01049@exemplo.com,6917.32,17,29711.96,Sim
1050,Mateus Ana Moura Rodrigues,52,1974-01-29,Campinas,SP,cliente01050@exemplo.com,6634.76,33,9193.38,Sim
1051,Henrique Juliana Ribeiro Monteiro,53,1972-10-02,Recife,PE,cliente01051@exemplo.com,10192.29,19,3301.65,Não
1052,Isabela Lucas Ribeiro Almeida,42,1984-05-07,Campinas,SP,cliente01052@exemplo.com,3953.65,0,1563.92,Não
1053,Gabriela João Monteiro Nascimento,29,1997-03-17,Sorocaba,SP,cliente01053@exemplo.com,7317.25,16,28449.85,Não
1054,Juliana João Souza Souza,26,2000-01-04,São Paulo,SP,cliente01054@exemplo.com,10719.98,49,25859.23,Não
1055,Lucas William Gomes Fernandes,32,1993-09-21,Florianópolis,SC,cliente01055@exemplo.com,4716.4,17,6301.0,Não
1056,Carlos Daniel Pereira Moura,51,1975-05-26,Campinas,SP,cliente01056@exemplo.com,9418.58,41,24522.27,Sim
1057,Vinícius Natalia Souza Oliveira,32,1994-07-09,Porto Alegre,RS,cliente01057@exemplo.com,5569.93,30,29689.34,Sim
1058,Rafael William Pereira Santos,50,1975-09-26,Rio de Janeiro,RJ,cliente01058@exemplo.com,7145.87,45,7575.77,Não
1059,Lucas Natalia Souza Ribeiro,53,1973-01-14,Brasília,DF,cliente01059@exemplo.com,7156.56,32,23726.56,Sim
1060,Sérgio Isabela Pereira Lima,54,1972-01-15,Campinas,SP,cliente01060@exemplo.com,12224.27,44,5705.73,Não
1061,Otávio Vanessa Barbosa Mendes,53,1973-05-13,Londrina,PR,cliente01061@exemplo.com,7409.56,32,11524.51,Não
1062,Mariana Sérgio Nascimento Rodrigues,48,1978-04-04,São Paulo,SP,cliente01062@exemplo.com,3660.04,13,17763.38,Sim
1063,Patrícia Natalia Mendes Mendes,45,1981-08-11,Uberlândia,MG,cliente01063@exemplo.com,13008.41,18,21247.64,Sim
1064,Fernanda Henrique Santos Barbosa,45,1980-09-07,Uberlândia,MG,cliente01064@exemplo.com,2027.72,9,28261.38,Não
1065,Eduardo Isabela Santos Almeida,47,1979-06-03,Sorocaba,SP,cliente01065@exemplo.com,1518.9,22,18980.49,Não
1066,Juliana Carlos Barbosa Nascimento,24,2002-05-23,Curitiba,PR,cliente01066@exemplo.com,7012.63,39,8846.86,Sim
1067,Thiago Ana Gomes Almeida,23,2002-10-08,Belo Horizonte,MG,cliente01067@exemplo.com,3885.93,1,16121.66,Sim
1068,William William Martins Nascimento,28,1998-02-03,Rio de Janeiro,RJ,cliente01068@exemplo.com,12527.43,14,9727.89,Sim
1069,Renata Thiago Martins Pereira,36,1990-01-04,Niterói,RJ,cliente01069@exemplo.com,11352.46,27,11059.2,Não
1070,Carlos Otávio Costa Alves,48,1978-04-20,Londrina,PR,cliente01070@exemplo.com,4049.61,31,28300.65,Sim
1071,Thiago João Silva Lima,49,1977-04-23,Londrina,PR,cliente01071@exemplo.com,12536.24,43,18234.66,Sim
1072,Eduardo Carlos Ribeiro Almeida,36,1990-05-31,Salvador,BA,cliente01072@exemplo.com,2853.16,33,4118.74,Sim
1073,Sérgio Daniel Martins Martins,55,1970-12-06,Sorocaba,SP,cliente01073@exemplo.com,12658.59,48,24915.51,Sim
1074,Eduardo Henrique Oliveira Nascimento,50,1976-05-25,São Paulo,SP,cliente01074@exemplo.com,12197.41,0,28728.53,Sim
1075,Rafael William Carvalho Oliveira,47,1979-01-28,Curitiba,PR,cliente01075@exemplo.com,7985.74,36,26771.71,Sim
1076,João Juliana Monteiro Pereira,45,1980-12-08,Campinas,SP,cliente01076@exemplo.com,8837.61,17,18824.58,Sim
1077,Ana Bruno Souza Barbosa,43,1983-04-24,Sorocaba,SP,cliente01077@exemplo.com,8405.82,26,4255.05,Sim
1078,Ana Henrique Ribeiro Martins,50,1976-08-11,Florianópolis,SC,cliente01078@exemplo.com,10347.42,14,27650.73,Não
1079,Vanessa Vinícius Souza Monteiro,49,1977-08-10,Sorocaba,SP,cliente01079@exemplo.com,4531.05,18,10719.24,Não
1080,Daniel Lucas Oliveira Santos,29,1997-02-12,Curitiba,PR,cliente01080@exemplo.com,3903.91,33,10045.32,Sim
1081,Vanessa Mateus Pereira Lima,28,1998-01-10,Uberlândia,MG,cliente01081@exemplo.com,6203.21,6,8132.8,Não
1082,Vanessa Lucas Nascimento Oliveira,21,2005-05-21,São Paulo,SP,cliente01082@exemplo.com,13133.14,9,23333.52,Sim
1083,Juliana Eduardo Martins Alves,24,2002-05-11,Brasília,DF,cliente01083@exemplo.com,12497.77,7,17335.29,Não
1084,Eduardo Carlos Carvalho Pereira,48,1978-02-27,Salvador,BA,cliente01084@exemplo.com,6260.22,31,12714.96,Não
1085,Sérgio Thiago Carvalho Pereira,20,2005-12-25,Niterói,RJ,cliente01085@exemplo.com,6673.0,35,14913.07,Não
1086,Rafael Rafael Almeida Martins,52,1973-10-01,Recife,PE,cliente01086@exemplo.com,8613.77,49,20804.97,Sim
1087,Vinícius Carlos Almeida Gomes,56,1970-02-16,Rio de Janeiro,RJ,cliente01087@exemplo.com,14917.72,1,10871.95,Não
1088,Eduardo Daniel Santos Gomes,40,1986-03-10,Curitiba,PR,cliente01088@exemplo.com,5478.41,9,25057.57,Não
1089,Henrique Gabriela Almeida Santos,23,2003-07-05,Curitiba,PR,cliente01089@exemplo.com,3082.68,44,21118.89,Não
1090,William Ana Ribeiro Gomes,54,1972-06-05,Sorocaba,SP,cliente01090@exemplo.com,10447.09,4,14304.8,Sim
1091,Ana Eduardo Gomes Pereira,53,1973-07-18,Niterói,RJ,cliente01091@exemplo.com,2540.38,36,24932.04,Não
1092,Eduardo Fernanda Monteiro Pereira,23,2003-07-23,Uberlândia,MG,cliente01092@exemplo.com,7847.49,46,10120.11,Sim
1093,João Daniel Pereira Santos,27,1998-10-26,Campinas,SP,cliente01093@exemplo.com,9656.34,11,15098.86,Sim
1094,Mariana Mateus Alves Barbosa,24,2001-11-29,Belo Horizonte,MG,cliente01094@exemplo.com,13908.53,32,9181.02,Sim
1095,Mateus Fernanda Nascimento Oliveira,33,1993-05-24,Salvador,BA,cliente01095@exemplo.com,14702.0,8,22294.04,Não
1096,Sérgio Bruno Almeida Martins,48,1978-03-29,Santos,SP,cliente01096@exemplo.com,12523.54,29,14322.49,Não
1097,Mariana Fernanda Santos Gomes,27,1999-01-03,Recife,PE,cliente01097@exemplo.com,4128.86,6,3132.0,Não
1098,Sérgio Juliana Silva Almeida,43,1982-08-29,Londrina,PR,cliente01098@exemplo.com,8811.17,4,6357.3,Sim
1099,João Gabriela Barbosa Rodrigues,27,1998-08-21,Campinas,SP,cliente01099@exemplo.com,4744.52,5,29299.89,Sim
1100,Renata Otávio Santos Santos,42,1984-02-11,Santos,SP,cliente01100@exemplo.com,14237.37,0,29416.25,Não
1101,Mariana Patrícia Rodrigues Carvalho,22,2003-09-23,Salvador,BA,cliente01101@exemplo.com,11296.79,8,21079.7,Sim
1102,Juliana Mateus Mendes Souza,34,1992-07-11,Curitiba,PR,cliente01102@exemplo.com,1819.75,50,11463.35,Sim
1103,João Fernanda Pereira Alves,53,1973-07-14,Santos,SP,cliente01103@exemplo.com,14363.05,14,26532.06,Sim
1104,Vinícius Fernanda Mendes Mendes,23,2002-09-09,Porto Alegre,RS,cliente01104@exemplo.com,7540.98,8,10170.62,Não
1105,Sérgio Mateus Santos Martins,45,1980-09-22,Rio de Janeiro,RJ,cliente01105@exemplo.com,14959.63,38,2249.95,Sim
1106,Renata Thiago Monteiro Souza,55,1970-09-02,Curitiba,PR,cliente01106@exemplo.com,11845.28,19,16414.08,Sim
1107,Otávio Daniel Alves Carvalho,49,1977-08-12,Uberlândia,MG,cliente01107@exemplo.com,3679.88,17,17295.35,Não
1108,Carlos Carlos Costa Alves,45,1981-07-28,Brasília,DF,cliente01108@exemplo.com,14709.53,48,26299.74,Sim
1109,Daniel Renata Monteiro Santos,40,1986-04-22,Uberlândia,MG,cliente01109@exemplo.com,6912.68,39,27514.2,Sim
1110,Natalia Lucas Mendes Moura,42,1984-01-26,Florianópolis,SC,cliente01110@exemplo.com,2627.12,26,15178.27,Não
1111,Vanessa Bruno Moura Santos,23,2003-03-30,Niterói,RJ,cliente01111@exemplo.com,10946.56,35,238.29,Sim
1112,João Mariana Costa Fernandes,38,1987-11-29,Santos,SP,cliente01112@exemplo.com,4511.19,29,20074.52,Não
1113,Natalia Natalia Barbosa Alves,51,1974-11-23,Santos,SP,cliente01113@exemplo.com,3933.69,6,27523.81,Não
1114,Mateus Gabriela Martins Carvalho,53,1972-11-22,Porto Alegre,RS,cliente01114@exemplo.com,6122.72,38,14588.85,Não
1115,Daniel Isabela Alves Santos,32,1994-06-14,Curitiba,PR,cliente01115@exemplo.com,14305.2,9,19206.49,Não
1116,Renata Bruno Moura Martins,53,1972-10-19,Florianópolis,SC,cliente01116@exemplo.com,12159.05,30,6402.62,Sim
1117,Ana Vanessa Ribeiro Nascimento,45,1981-04-22,Londrina,PR,cliente01117@exemplo.com,2628.48,4,8217.16,Sim
1118,João Vinícius Alves Ribeiro,33,1993-07-16,Rio de Janeiro,RJ,cliente01118@exemplo.com,10540.2,16,5522.35,Sim
1119,Carlos Mateus Carvalho Lima,49,1977-05-19,Rio de Janeiro,RJ,cliente01119@exemplo.com,6215.23,26,14448.76,Sim
1120,Vinícius Mateus Gomes Fernandes,39,1987-06-16,São Paulo,SP,cliente01120@exemplo.com,9072.26,38,5956.8,Sim
